ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1893061183,The Edge: Dawnfall,Tabletop Games,Games,GBP,2016-11-14,40000.0,2016-10-24 18:12:22,498745.0,successful,3608,GB,214547.68,614854.04,49312.1
65499814,White Flag,Shorts,Film & Video,USD,2010-10-24,1000.0,2010-09-20 22:04:32,35.0,failed,2,US,35.0,35.0,1000.0
617897223,Introducing Elu: Made-to-Measure Apparel for Plus Size Women,Apparel,Fashion,USD,2016-08-31,50000.0,2016-07-14 18:34:12,50716.0,successful,181,US,3035.0,50716.0,50000.0
1707804075,Ich bin der Lokführer meiner Gesichtszüge,Art,Art,EUR,2015-07-31,3000.0,2015-06-02 17:33:54,500.0,failed,17,DE,547.46,548.35,3290.09
752854974,"Give it Legs! Promote Lorson & Soubrettes' ""BurnBabyBurn""",Indie Rock,Music,USD,2011-09-23,3500.0,2011-08-14 00:41:11,4710.0,successful,81,US,4710.0,4710.0,3500.0
1150961077,Art of the Lens: A Poster,Graphic Design,Design,USD,2015-12-02,5500.0,2015-11-07 01:32:42,1531.0,failed,27,US,1531.0,1531.0,5500.0
1489517707,Designfeld - A Print Series About Nothing,Graphic Design,Design,GBP,2014-11-24,2500.0,2014-10-28 23:59:17,384.0,failed,7,GB,618.28,602.72,3923.97
686197485,Working Title: brain + vision + consciousness + nature,Art,Art,USD,2011-08-19,18000.0,2011-07-15 21:48:41,18453.0,successful,53,US,18453.0,18453.0,18000.0
2002541386,"The Unemployment Cookbook, Second Edition",Publishing,Publishing,USD,2013-02-02,5000.0,2012-12-23 02:02:46,5088.0,successful,151,US,5088.0,5088.0,5000.0
1280197524,Faces of Ferguson,Art,Art,USD,2015-01-29,122000.0,2015-01-07 21:00:56,2374.0,failed,9,US,2374.0,2374.0,122000.0
1811899809,Dave Zeltserman's ultra hardboiled THE INTERLOPER,Fiction,Publishing,USD,2014-02-22,2000.0,2014-01-23 15:59:55,2025.0,successful,41,US,2025.0,2025.0,2000.0
1768053652,neverender band merchandise,Metal,Music,USD,2014-10-07,500.0,2014-09-27 21:41:56,200.0,failed,5,US,200.0,200.0,500.0
138462974,THE MUNCHER - Titanium Multi Utensil,Product Design,Design,USD,2017-01-20,15000.0,2016-12-05 16:35:03,268539.0,successful,4553,US,16067.0,268539.0,15000.0
2109247581,Daniels - Feature Film,Narrative Film,Film & Video,GBP,2013-10-12,7500.0,2013-09-12 22:17:22,7765.0,successful,224,GB,12215.61,12572.46,12143.39
1143824301,Joeys for Kids: Pajamas for Adoption,Childrenswear,Fashion,USD,2015-08-27,20000.0,2015-07-28 11:18:32,8100.0,failed,58,US,8100.0,8100.0,20000.0
596993689,Paint your own Handcrafted Ceramics,Pottery,Crafts,USD,2015-04-07,10000.0,2015-03-08 01:36:27,15.0,failed,1,US,15.0,15.0,10000.0
1206305470,WinePerfect - The Perfect Wine Experience,Food,Food,CAD,2013-10-17,25000.0,2013-09-12 06:02:52,1973.0,failed,41,CA,1906.38,1916.28,24281.27
1835485617,American Strange Records Album,Rock,Music,USD,2012-03-17,1600.0,2012-02-16 16:41:29,0.0,failed,0,US,0.0,0.0,1600.0
1002692211,SparkLab: the educational build-mobile!,Hardware,Technology,USD,2012-03-24,25000.0,2012-02-22 02:22:35,31275.6,successful,426,US,31275.6,31275.6,25000.0
1461365582,Nightmares,Graphic Novels,Comics,USD,2015-12-29,3000.0,2015-10-30 00:27:05,80.0,failed,4,US,80.0,80.0,3000.0
650866152,Tactical City Pack: A Bag For Your Office and Outdoor Life,Product Design,Design,USD,2015-12-03,25000.0,2015-10-07 15:34:54,32207.0,successful,230,US,32207.0,32207.0,25000.0
1733235802,Shut Up and Dance:  a photo retrospective gallery exhibition,Photography,Photography,USD,2011-05-13,1200.0,2011-04-29 22:48:51,55.0,failed,2,US,55.0,55.0,1200.0
1812149705,The Historian,Narrative Film,Film & Video,USD,2013-02-03,100000.0,2012-12-20 18:35:00,230.0,failed,6,US,230.0,230.0,100000.0
1007659850,New Clubroot & Swarms LP's on LoDubs!,Electronic Music,Music,USD,2011-07-22,5000.0,2011-06-22 20:53:34,7233.11,successful,118,US,7233.11,7233.11,5000.0
1386701349,Three Armed Decoy Tour,Rock,Music,EUR,2015-05-02,1100000.0,2015-03-07 15:52:04,0.0,failed,0,IE,0.0,0.0,1234304.69
1922944740,"Plug In Leatherbag's 7th Studio Recording, Yellow TV",Music,Music,USD,2011-03-10,1000.0,2011-01-24 13:58:06,1145.0,successful,15,US,1145.0,1145.0,1000.0
374779852,Package!? - An abstract tabletop game,Tabletop Games,Games,GBP,2016-12-10,1000.0,2016-11-10 13:00:23,7460.0,successful,335,GB,1748.31,9282.99,1244.37
1255475227,Phantom Electric Ghost Live Streaming Support Ver2,Music,Music,USD,2017-08-04,100.0,2017-06-05 13:53:19,10.0,failed,1,US,0.0,10.0,100.0
322964532,"Marketing and inventory for ""A Technicolor Lightning Storm""",Fiction,Publishing,USD,2014-09-26,6000.0,2014-08-29 19:15:26,50.0,failed,2,US,50.0,50.0,6000.0
971542769,Shot in the Dark,Music,Music,USD,2014-06-09,8000.0,2014-05-10 18:24:21,15480.0,successful,109,US,15480.0,15480.0,8000.0
1536263266,The Hollywood Speedo,Webseries,Film & Video,USD,2012-09-14,6000.0,2012-08-15 01:16:29,34.0,failed,5,US,34.0,34.0,6000.0
691722918,Script Controlled Oscilloscope,Hardware,Technology,USD,2013-03-12,25000.0,2013-02-10 03:27:43,1496.0,failed,19,US,1496.0,1496.0,25000.0
1405632037,Lilly Pad Project - Memory Quilts from your wardrobe,Textiles,Art,USD,2016-10-14,20000.0,2016-09-14 00:20:02,160.0,failed,1,US,0.0,160.0,20000.0
2049160546,"Conceiving Histories: unpregnancy in the past, an exhibition",Mixed Media,Art,GBP,2017-05-19,900.0,2017-04-18 12:23:54,1580.0,successful,43,GB,184.37,2056.01,1171.14
476648641,"FUNDRAISING FOR ""BEYOND ESSAYS"" - A DAMNAME FILM PRODUCTION",Narrative Film,Film & Video,USD,2010-04-02,2000.0,2010-02-11 04:22:11,2250.0,successful,45,US,2250.0,2250.0,2000.0
285767492,Pasta Shell Cat Picture Frame,Mixed Media,Art,USD,2015-04-19,12.0,2015-03-20 22:47:59,0.0,failed,0,US,0.0,0.0,12.0
48211191,Mint Julep Jazz Band's First CD - Durham on Saturday Night,Jazz,Music,USD,2012-12-31,6000.0,2012-11-01 21:33:49,7460.0,successful,216,US,7460.0,7460.0,6000.0
220316814,"9$ Artwork, Ball-Point Pen & ink, Comissions & Paintings",Illustration,Art,CAD,2016-05-19,90.0,2016-04-14 18:51:48,20.0,failed,1,CA,15.63,15.26,68.67
43633476,Ondine,Apparel,Fashion,USD,2016-04-24,2500.0,2016-03-25 20:22:46,31.0,failed,3,US,31.0,31.0,2500.0
1992118230,Henry Belcaster Plays Chopin - New Album,Classical Music,Music,USD,2013-07-09,5000.0,2013-06-14 23:34:22,25.0,failed,1,US,25.0,25.0,5000.0
1921358913,Pirate Software - Tap Adventure,Video Games,Games,GBP,2013-06-12,40000.0,2013-05-13 23:34:47,0.0,failed,0,GB,0.0,0.0,62492.19
632012597,INFECTION: A viral short,Film & Video,Film & Video,USD,2011-02-19,530.0,2011-02-02 06:05:26,545.0,successful,24,US,545.0,545.0,530.0
1689554642,Obsessive Guilt // a book of original poetry,Poetry,Publishing,USD,2017-03-19,4000.0,2017-02-15 07:05:08,775.0,failed,23,US,70.0,775.0,4000.0
1709234329,"""Lifting Consciousness"" debut album by Soulgood Family",World Music,Music,USD,2012-12-21,4300.0,2012-11-30 17:20:30,4466.0,successful,90,US,4466.0,4466.0,4300.0
1804316414,BON HIVER FREEBASE Snowboard Bindings,Product Design,Design,USD,2013-08-02,5000.0,2013-07-03 19:57:07,7756.0,successful,30,US,7756.0,7756.0,5000.0
1686223660,SCROTUM POLED: Stranded Roadside on the Tough Love Highway,Conceptual Art,Art,USD,2010-08-05,2100.0,2010-07-15 00:49:47,668.0,failed,3,US,668.0,668.0,2100.0
1332328198,"""One Last Walk Around The Golf Course""",Nonfiction,Publishing,USD,2012-05-23,5000.0,2012-04-24 05:00:33,0.0,failed,0,US,0.0,0.0,5000.0
836445219,Chicago Makes A Cookbook.,Food,Food,USD,2011-10-07,4500.0,2011-08-26 15:13:29,35.0,failed,1,US,35.0,35.0,4500.0
1243060461,Gilt Magazine,Web,Journalism,EUR,2017-10-17,200000.0,2017-09-17 12:43:26,1.0,failed,1,IT,0.0,1.18,236359.12
121511622,Crepe Cart and comunity message board,Food,Food,USD,2010-11-07,1200.0,2010-10-08 03:31:30,245.0,failed,8,US,245.0,245.0,1200.0
259580285,INDIE MUSIC NEWS - News Application for Citizen Journalists,Journalism,Journalism,USD,2013-01-12,25000.0,2012-11-28 22:49:38,797.0,failed,11,US,797.0,797.0,25000.0
1265844841,ZOOGMA's new album Anthems 4 Androids. ADVANCE COPY $1!,Music,Music,USD,2013-08-08,15000.0,2013-07-09 19:46:37,16667.2,successful,474,US,16667.2,16667.2,15000.0
585735360,Women of the Mountain,Documentary,Film & Video,USD,2014-08-18,45000.0,2014-07-17 20:05:07,50061.0,successful,250,US,50061.0,50061.0,45000.0
545216421,The Dead Nobodies - The Wake - new album on Vinyl!,Metal,Music,USD,2015-07-23,2000.0,2015-06-23 07:43:11,245.0,failed,4,US,245.0,245.0,2000.0
263795189,"Power Tube: Your Smart, Portable & Powerful Phone Battery",Gadgets,Technology,USD,2015-08-13,10000.0,2015-07-14 05:14:01,51523.56,successful,1071,US,51523.56,51523.56,10000.0
550518650,Pêche Blankets - Blankets that connects generations,Product Design,Design,EUR,2015-08-12,3000.0,2015-07-13 13:06:32,0.0,failed,0,DE,0.0,0.0,3351.28
1781520822,"Anthony Pirog Trio/Sextet 7""",Indie Rock,Music,USD,2010-08-31,1500.0,2010-07-30 03:08:27,1795.0,successful,39,US,1795.0,1795.0,1500.0
709404690,Hearts of Ishira and Afternoon Delights Series support,Fiction,Publishing,USD,2013-03-10,1000.0,2013-02-09 00:54:04,20.0,failed,1,US,20.0,20.0,1000.0
166328296,Old New York City 1897 series.,Illustration,Art,USD,2011-06-10,10000.0,2011-05-11 06:42:46,0.0,failed,0,US,0.0,0.0,10000.0
2095561777,An Outback Adventure with Milo and Freddy by Bridie Chandegr,Children's Books,Publishing,GBP,2016-12-21,5000.0,2016-12-06 15:27:42,25.0,failed,1,GB,0.0,30.62,6124.67
896383353,Mouse in the House,Video Games,Games,USD,2014-01-11,7500.0,2013-12-12 00:40:26,3331.0,failed,50,US,3331.0,3331.0,7500.0
646902353,The Great Alumni Roundup Tour - A CIG40 Project,Festivals,Theater,CAD,2017-01-07,8500.0,2016-11-18 20:15:49,10074.7,successful,114,CA,171.17,7666.62,6468.31
1950680118,A Peek Into My Heart,Poetry,Publishing,USD,2015-03-13,5000.0,2015-02-11 20:23:02,5.0,failed,1,US,5.0,5.0,5000.0
209908162,Jenz Machine Heads,Product Design,Design,USD,2014-08-17,20000.0,2014-07-18 01:44:50,66.0,failed,3,US,66.0,66.0,20000.0
1195792111,Fundraiser for Recording Studio Time to Launch Campaign,Country & Folk,Music,USD,2013-06-20,7500.0,2013-05-21 22:20:50,15.0,failed,2,US,15.0,15.0,7500.0
950153205,Fund conversion from prototype to production of TenniScore,Hardware,Technology,USD,2013-08-09,3000000.0,2013-07-10 13:54:31,601.0,failed,5,US,601.0,601.0,3000000.0
31732253,A Summer In The Vortex,Fiction,Publishing,USD,2014-11-26,5000.0,2014-10-27 00:30:36,50.0,failed,1,US,50.0,50.0,5000.0
1926718059,El sulfato anatomico 2,Comedy,Film & Video,EUR,2016-07-02,20000.0,2016-05-03 13:52:55,1.0,failed,1,ES,1.15,1.11,22140.06
353552017,"Tree Farm Girl: true love, true story",Publishing,Publishing,USD,2017-10-06,1500.0,2017-09-06 16:03:39,1924.0,successful,60,US,962.0,1924.0,1500.0
511614817,Dinwiddie's Rose & Thistle,Food,Food,USD,2015-08-18,150000.0,2015-07-19 20:19:44,1050.0,failed,2,US,1050.0,1050.0,150000.0
275453573,BEAR FLAIR! Soft enamel bear pins by Darwin Designs,Illustration,Art,GBP,2017-09-10,450.0,2017-08-24 01:43:08,454.0,successful,23,GB,237.11,616.88,611.45
1253922909,Roll the Dice: Fantasy RPG themed Tarot Deck,Games,Games,USD,2014-04-11,6500.0,2014-03-12 21:33:10,1873.0,failed,39,US,1873.0,1873.0,6500.0
409924457,Quilt Donation-Lakota Omniciye BHSU Powwow,Quilts,Crafts,USD,2014-11-01,500.0,2014-10-01 22:43:40,1608.0,successful,10,US,1608.0,1608.0,500.0
1575335584,The Oregon Coast HD - Help me recreate in HD.,Documentary,Film & Video,USD,2012-05-08,15000.0,2012-03-21 00:25:22,120.0,failed,2,US,120.0,120.0,15000.0
1191186506,Let Me Told You-A New Orleans Live Music & Dance Production,Dance,Dance,USD,2012-11-19,3000.0,2012-10-25 05:50:17,3075.0,successful,92,US,3075.0,3075.0,3000.0
1455433713,"Sccape-s - Organise, Create, Play!",Product Design,Design,GBP,2016-11-30,800.0,2016-11-02 15:45:45,97.0,failed,4,GB,80.76,122.45,1009.88
108022477,"The ""Realities"" Series",Painting,Art,USD,2013-01-03,8000.0,2012-11-29 09:31:07,100.0,failed,1,US,100.0,100.0,8000.0
131640185,AVERAGE JOE Season 2,Webseries,Film & Video,USD,2013-07-31,10000.0,2013-07-01 19:05:45,11026.0,successful,120,US,11026.0,11026.0,10000.0
617920012,Pawsout,Gadgets,Technology,AUD,2017-03-20,2000.0,2017-01-19 01:12:55,2211.0,successful,28,AU,47.57,1684.57,1523.81
993937474,"""Overburdened""  a short about teenagers made by teenagers",Shorts,Film & Video,GBP,2015-02-18,1200.0,2015-01-19 17:29:47,2.0,failed,2,GB,3.03,3.08,1845.08
1598039645,"""SlackMount"" Action Camera Slackline Mount",Product Design,Design,USD,2013-10-22,1000.0,2013-09-21 21:01:58,146.0,failed,10,US,146.0,146.0,1000.0
1934110408,SWAPiT,Apps,Technology,NOK,2017-08-27,50000.0,2017-07-28 20:11:41,0.0,failed,0,NO,0.0,0.0,6439.4
876110117,Sostieni l'Associazione La Civetta,Tabletop Games,Games,EUR,2016-02-11,500.0,2016-01-12 11:34:21,592.0,successful,15,IT,646.23,667.48,563.75
739286967,CleanPod: The Clean Solution for Keurig® Coffee Brewing,Technology,Technology,USD,2016-12-18,20000.0,2016-11-03 02:33:07,11774.0,failed,106,US,1220.0,11774.0,20000.0
826136536,The Rosa Nelson Culinary Community,Food,Food,USD,2015-07-16,3000.0,2015-05-17 02:15:46,100.0,failed,1,US,100.0,100.0,3000.0
1755780516,Cost of Construction: A documentary about worker safety (II),Documentary,Film & Video,USD,2012-09-27,2200.0,2012-09-12 22:55:02,2790.0,successful,20,US,2790.0,2790.0,2200.0
1449200550,"Gray Area, The Movie",Narrative Film,Film & Video,USD,2011-03-01,4000.0,2011-01-02 09:49:52,605.0,failed,13,US,605.0,605.0,4000.0
1650629223,The Federation,Publishing,Publishing,USD,2014-10-26,2000.0,2014-08-27 07:00:26,4.0,failed,3,US,4.0,4.0,2000.0
1840953346,The Cave Sessions - Live Music Recorded In Irish Caves,Faith,Music,GBP,2014-10-10,3700.0,2014-09-12 14:21:59,4761.99,successful,218,GB,7709.89,7635.43,5932.62
2126435711,Real Electronic Privacy,Hardware,Technology,USD,2013-12-30,8500.0,2013-11-30 07:13:03,478.0,failed,10,US,478.0,478.0,8500.0
2049588598,Alien Search Guide Studio,Web,Journalism,USD,2014-10-29,703.0,2014-09-29 23:15:04,25.0,failed,1,US,25.0,25.0,703.0
348141147,Wounded Mind Project - A PTSD Awareness Campaign,Apparel,Fashion,USD,2017-01-11,1200.0,2016-12-12 21:06:13,1201.0,successful,8,US,66.0,1201.0,1200.0
631534834,Community Musical Bench,Makerspaces,Technology,USD,2017-03-02,25000.0,2017-01-31 19:32:20,0.0,failed,0,US,0.0,0.0,25000.0
1233820872,T-Shirt Line for Kicks Collectors - $10 pledge gets a shirt!,Fashion,Fashion,USD,2014-05-01,12023.0,2014-04-01 20:30:03,0.0,failed,0,US,0.0,0.0,12023.0
2139280404,Origin of the Gods,Fiction,Publishing,USD,2014-06-01,5000.0,2014-04-27 20:48:21,10.0,failed,1,US,10.0,10.0,5000.0
64883783,Feelosophical's Debut Album,Music,Music,USD,2012-12-14,150000.0,2012-11-14 17:15:14,5.0,failed,1,US,5.0,5.0,150000.0
59538218,Living Love that Lasts,Documentary,Film & Video,USD,2016-05-26,19800.0,2016-04-11 01:55:32,23028.5,successful,137,US,23028.5,23028.5,19800.0
624414710,Plymouth Pilgrim / Tour Guide / History Teller,Theater,Theater,GBP,2014-05-28,550.0,2014-04-15 21:18:02,0.0,failed,0,GB,0.0,0.0,920.41
1071116610,The Frosted Cake Boutique - Cake Studio,Food,Food,CAD,2015-03-11,5000.0,2015-02-09 18:05:35,6.0,failed,2,CA,4.79,4.71,3926.5
1229387083,"Karawane: Or, the Temporary Death of the Bruitist",Literary Journals,Publishing,USD,2016-05-12,1000.0,2016-03-13 21:19:23,0.0,failed,0,US,0.0,0.0,1000.0
559131785,Food For Free Thought: A People's History Through Food,Food,Food,USD,2014-05-11,4000.0,2014-04-16 15:49:51,560.0,failed,12,US,560.0,560.0,4000.0
68614915,Boundless,Jewelry,Fashion,USD,2014-12-01,60000.0,2014-11-01 06:51:56,0.0,failed,0,US,0.0,0.0,60000.0
982516963,"Launching ""In State of"" Magazine",Publishing,Publishing,USD,2013-10-04,6000.0,2013-09-04 19:37:51,301.0,failed,6,US,301.0,301.0,6000.0
1502846818,FIELD in Ackery’s Alley,Public Art,Art,CAD,2017-07-12,35000.0,2017-06-12 23:46:39,64736.15,successful,428,CA,6034.23,50877.2,27507.07
1395820522,"Watch the Trailer! Get ""Nerve"" Up on iTunes, Hulu and more!",Narrative Film,Film & Video,USD,2013-09-12,2193.0,2013-08-13 21:53:40,75.0,failed,2,US,75.0,75.0,2193.0
1993426779,Silence. Existence. Awareness - Arteles Artist Residency,Art,Art,USD,2013-12-05,1500.0,2013-11-05 17:35:18,410.0,failed,4,US,410.0,410.0,1500.0
1602227312,"NightWare, helping those with PTSD get their lives back.",Apps,Technology,USD,2017-05-19,6500.0,2017-04-19 23:06:14,6664.0,successful,71,US,50.0,6664.0,6500.0
518824648,"Rappelling Cave Exploration Rover ""RACER""",Robots,Technology,USD,2014-11-15,1000.0,2014-09-16 06:53:57,150.0,failed,3,US,150.0,150.0,1000.0
1149303111,The Girl Who Carried Too Much Stuff,Children's Books,Publishing,USD,2015-05-01,5000.0,2015-03-31 16:24:45,6116.0,successful,83,US,6116.0,6116.0,5000.0
874502754,Wholesome Foods,Vegan,Food,GBP,2015-09-12,8000.0,2015-09-07 14:54:09,8120.0,successful,6,GB,12317.77,12705.17,12517.41
341950458,The Lord's Anointed,Shorts,Film & Video,USD,2012-06-24,20000.0,2012-05-15 07:27:36,0.0,failed,0,US,0.0,0.0,20000.0
393171962,The Best Medicine,Documentary,Film & Video,USD,2015-02-20,1600.0,2015-01-21 17:18:17,1771.0,successful,53,US,1771.0,1771.0,1600.0
614373247,"Pavlova in a Hat Box, Memories and Sweet Recipes",Food,Food,USD,2013-12-05,7000.0,2013-11-05 19:41:04,445.0,failed,9,US,445.0,445.0,7000.0
625375063,Arteria - Art+Food!,Art,Art,USD,2016-06-28,50000.0,2016-04-29 03:24:17,12.0,failed,3,US,12.0,12.0,50000.0
534369796,Sawtooth Brothers Debut Album,Country & Folk,Music,USD,2015-03-15,12000.0,2015-02-07 22:32:38,12527.0,successful,159,US,12527.0,12527.0,12000.0
500258128,RFTLive,Software,Technology,USD,2016-09-23,20000.0,2016-08-24 21:17:59,0.0,failed,0,US,0.0,0.0,20000.0
1913534345,SayPeace,Technology,Technology,USD,2015-04-15,16000.0,2015-03-16 17:53:54,100.0,failed,1,US,100.0,100.0,16000.0
1440118512,Ozymandias : a photo book,Photobooks,Photography,USD,2016-09-02,11000.0,2016-08-03 18:36:20,3986.0,failed,38,US,2055.0,3986.0,11000.0
287842574,Bos Meadery: Madison's First Meadery,Food,Food,USD,2012-08-19,11000.0,2012-07-18 04:27:46,15767.01,successful,166,US,15767.01,15767.01,11000.0
93607896,Bringing Birth Back,People,Photography,USD,2016-05-06,10000.0,2016-03-30 07:45:25,1212.0,failed,10,US,1212.0,1212.0,10000.0
915547267,Bicycle Definite Playing Card Deck,Playing Cards,Games,USD,2014-08-23,17000.0,2014-07-09 03:40:33,11948.0,failed,108,US,11948.0,11948.0,17000.0
586511788,TOURANDFREE.COM - all about free tours,Web,Technology,EUR,2015-07-21,15000.0,2015-05-22 08:27:58,21.0,failed,3,DE,23.36,22.97,16408.51
929027223,Stealth bar,Technology,Technology,USD,2013-07-19,34000.0,2013-06-14 20:18:07,3016.0,failed,179,US,3016.0,3016.0,34000.0
164544476,"Flatbed Honeymoon Presses ""The Traveler"" to Vinyl and CD",Country & Folk,Music,USD,2011-03-01,2000.0,2011-01-12 23:23:00,2336.54,successful,43,US,2336.54,2336.54,2000.0
1949706599,The effects and consequences of elections,Documentary,Film & Video,USD,2014-08-08,15000.0,2014-07-11 16:34:07,1.0,failed,1,US,1.0,1.0,15000.0
1077775631,Trend iT - A phone based research study medium,Apps,Technology,USD,2016-01-25,50000.0,2015-12-26 07:03:47,40.0,failed,2,US,40.0,40.0,50000.0
665822652,"Mountainville Records—Survive, Arrive and Thrive: Intention!",Indie Rock,Music,USD,2016-10-10,5000.0,2016-09-03 22:12:36,2250.0,failed,5,US,50.0,2250.0,5000.0
1284509188,Mad Science The Card Game,Tabletop Games,Games,USD,2012-05-27,1500.0,2012-04-27 01:53:43,2001.21,successful,45,US,2001.21,2001.21,1500.0
2005355887,Burning Man: The Musical,Musical,Theater,USD,2015-04-05,5000.0,2015-03-03 18:26:37,5327.0,successful,38,US,5327.0,5327.0,5000.0
667841591,Crooked Empire,Apparel,Fashion,AUD,2016-04-14,3000.0,2016-03-31 18:36:43,0.0,failed,0,AU,0.0,0.0,2311.07
863831599,Rpg Maker For Terro,Games,Games,USD,2016-03-07,85.0,2016-02-06 04:53:10,0.0,failed,0,US,0.0,0.0,85.0
647707966,Tumbonas gigantes,Product Design,Design,EUR,2017-07-15,30000.0,2017-05-16 02:06:01,0.0,failed,0,ES,0.0,0.0,34925.96
103740549,Retail,Comedy,Film & Video,USD,2016-05-10,60000.0,2016-04-10 05:04:31,3.0,failed,3,US,3.0,3.0,60000.0
153730504,Birdhouse condos with many purposes,Woodworking,Crafts,USD,2014-09-21,350.0,2014-08-22 19:12:19,10.0,failed,1,US,10.0,10.0,350.0
1627208425,Holy Give Me-  The Book That Kickstarter Built,Nonfiction,Publishing,USD,2013-01-16,3880.0,2012-12-17 21:44:54,4095.0,successful,64,US,4095.0,4095.0,3880.0
596122474,"Friends Skeletons - PEOPLE 10"" RECORD",Indie Rock,Music,USD,2013-08-23,2600.0,2013-07-24 21:02:52,270.0,failed,10,US,270.0,270.0,2600.0
205768400,Hell Has No Fury by TwentySomething @ Edinburgh Fringe,Plays,Theater,GBP,2017-03-24,500.0,2017-02-22 14:33:54,540.0,successful,16,GB,111.99,673.75,623.85
951841043,"When nature calls, answer it",Woodworking,Crafts,USD,2017-12-10,6500.0,2017-11-10 01:47:38,11.0,failed,2,US,1.0,11.0,6500.0
1842806764,Pazuzu Exorcist Assyrian Demon Resin Replica Statue,Art,Art,USD,2017-01-20,750.0,2016-12-21 03:59:49,111.0,failed,2,US,0.0,111.0,750.0
661088122,GBS Detroit Presents 53 Willys,Rock,Music,USD,2012-04-27,600.0,2012-04-11 21:22:15,1170.0,successful,27,US,1170.0,1170.0,600.0
771946318,"RokPak: World's First Solar, Battery Pack, Drybox All In One",Gadgets,Technology,USD,2016-05-03,60000.0,2016-03-28 15:54:56,103075.0,successful,624,US,103075.0,103075.0,60000.0
1156495458,LETS GET PERSONAL! I want to add embroidery to our products!,Fashion,Fashion,USD,2013-05-04,1000.0,2013-04-04 23:07:18,1043.0,successful,30,US,1043.0,1043.0,1000.0
2135351055,Official Billy Ruane Documentary ,Documentary,Film & Video,USD,2011-02-01,2500.0,2010-11-25 01:28:40,2867.5,successful,85,US,2867.5,2867.5,2500.0
1513873097,"""Blue"" A Short Film by Ambitious Film College Students",Shorts,Film & Video,USD,2011-12-03,250.0,2011-11-11 00:19:12,560.0,successful,9,US,560.0,560.0,250.0
1871162977,RDS Encoder,DIY Electronics,Technology,EUR,2014-08-11,100.0,2014-07-12 19:21:23,17.0,failed,6,NL,23.12,22.76,133.88
1247769526,PLAYING THE GAME,Film & Video,Film & Video,USD,2012-03-23,3500.0,2012-02-12 01:36:46,9054.0,successful,108,US,9054.0,9054.0,3500.0
666467074,Heartwood Toys: Laser Cut Wooden Construction Toys,Woodworking,Crafts,USD,2014-11-28,5000.0,2014-10-29 20:23:12,9556.0,successful,109,US,9556.0,9556.0,5000.0
1517323986,Teddy Bear,Shorts,Film & Video,USD,2011-11-01,5250.0,2011-10-06 02:39:30,5611.27,successful,54,US,5611.27,5611.27,5250.0
1369573772,Killer Bath Bombs,Crafts,Crafts,AUD,2017-02-23,600.0,2017-01-09 04:55:24,35.0,failed,2,AU,0.0,26.88,460.72
1669413024,LIT UP LID - Light Up Your Night!,Design,Design,USD,2017-12-01,5000.0,2017-10-17 14:47:18,6329.0,successful,116,US,960.0,6329.0,5000.0
1019513661,CSULB Graphic Design BFA Show,Graphic Design,Design,USD,2013-04-27,3000.0,2013-02-26 02:35:14,4010.61,successful,50,US,4010.61,4010.61,3000.0
1681361753,Gloomhaven (Second Printing),Tabletop Games,Games,USD,2017-05-02,100000.0,2017-04-04 17:59:56,3999795.77,successful,40642,US,1384174.77,3999795.77,100000.0
1069041145,The Spaces We Inherit,Places,Photography,GBP,2017-05-26,3000.0,2017-04-26 13:24:24,3270.0,successful,45,GB,204.46,4198.98,3852.28
364156282,Dance for Me,Thrillers,Film & Video,GBP,2017-04-07,500.0,2017-03-08 12:17:32,640.0,successful,19,GB,293.75,795.02,621.11
1978197339,'Trying To Be Me'- The Joy Styles Project,Country & Folk,Music,USD,2011-05-02,1500.0,2011-04-11 05:49:50,1661.0,successful,33,US,1661.0,1661.0,1500.0
1271942546,The Last One Standing,Documentary,Film & Video,USD,2012-11-05,10000.0,2012-10-16 17:22:55,10110.0,successful,150,US,10110.0,10110.0,10000.0
727267498,One Dollar One Drawing,Art,Art,USD,2016-10-01,100.0,2016-09-01 07:21:40,204.5,successful,18,US,0.0,204.5,100.0
1302558588,Born To Live It - Clothing brand,Apparel,Fashion,CAD,2016-06-01,15000.0,2016-05-02 21:30:14,0.0,failed,0,CA,0.0,0.0,11464.38
1415610475,BriarPatch,Film & Video,Film & Video,USD,2017-04-17,2000.0,2017-03-23 20:44:10,2405.0,successful,38,US,860.0,2405.0,2000.0
551089837,Looking for Love EP,Music,Music,USD,2017-10-26,1250.0,2017-10-10 00:05:22,1435.0,successful,18,US,230.0,1435.0,1250.0
1265409828,Mark Twain is Hell for the Company - Original Play,Plays,Theater,USD,2015-08-17,1000.0,2015-07-18 18:15:59,100.0,failed,1,US,100.0,100.0,1000.0
585937276,Celtic Bayou Festival,World Music,Music,USD,2016-02-25,17500.0,2016-01-12 00:24:19,17695.0,successful,170,US,17695.0,17695.0,17500.0
698113408,Help Bring This Album to Life~!,Indie Rock,Music,USD,2012-07-13,200.0,2012-05-14 21:44:28,0.0,failed,0,US,0.0,0.0,200.0
403407465,Join Belly Bean On An Adventure In Educate!,Children's Books,Publishing,USD,2011-08-29,5000.0,2011-07-30 01:17:09,76.0,failed,2,US,76.0,76.0,5000.0
